,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio,Percantage of vaccinated ppl
305,Angola,AGO,6/12/2021,10018061,6737721,3280340,0,34566172,19.49223941,9.490029732
306,Angola,AGO,9/12/2021,10319552,7003795,3315757,0,34566172,20.26199198,9.592491179
307,Angola,AGO,15/12/2021,10805281,7246240,3559041,0,34566172,20.96338582,10.29631224
308,Angola,AGO,23/12/2021,11164918,7423668,3741250,0,34566172,21.47668536,10.82344322
309,Angola,AGO,30/12/2021,11615144,7685417,3929727,0,34566172,22.2339257,11.36870753
310,Angola,AGO,6/1/2022,11797041,7803739,3993302,11,34566172,22.57623147,11.55263013
311,Angola,AGO,8/1/2022,12099891,8176125,4174988,10,34566172,23.65354486,12.07824806
312,Angola,AGO,12/1/2022,12377226,8178286,4198940,8,34566172,23.65979664,12.14754124
313,Angola,AGO,14/1/2022,12690132,8298224,4308880,5,34566172,24.00677749,12.46559787
314,Angola,AGO,23/1/2022,13944656,9287396,4540048,2,34566172,26.86845393,13.13436732
315,Angola,AGO,28/1/2022,14588435,9713546,4731866,1,34566172,28.10130668,13.68929715
316,Angola,AGO,2/2/2022,15039557,9999633,4880035,0,34566172,28.9289569,14.11795035
317,Angola,AGO,9/2/2022,15505389,10241793,5088239,0,34566172,29.62952623,14.72028491
318,Angola,AGO,15/2/2022,15902065,10427400,5278086,0,34566172,30.16648763,15.26951263
319,Angola,AGO,22/2/2022,16259606,10591264,5448403,0,34566172,30.64054649,15.76224003
320,Angola,AGO,2/3/2022,16633167,10780927,5609044,0,34566172,31.1892419,16.22697474
321,Angola,AGO,8/3/2022,16850195,10895481,5699666,0,34566172,31.52064683,16.48914436
322,Angola,AGO,17/3/2022,17262044,11085468,5888639,0,34566172,32.07027958,17.0358436
323,Angola,AGO,25/3/2022,17535411,11235059,5993792,0,34566172,32.50304662,17.34005142
324,Anguilla,AIA,22/4/2021,6898,6115,783,0,15117,40.45114771,5.179599127
325,Anguilla,AIA,17/5/2021,13235,8811,4424,0,15117,58.28537408,29.26506582
326,Anguilla,AIA,28/5/2021,14443,9004,5439,0,15117,59.56208242,35.97936098
327,Anguilla,AIA,4/6/2021,14557,9044,5513,0,15117,59.82668519,36.4688761
328,Anguilla,AIA,11/6/2021,14937,9119,5818,0,15117,60.32281537,38.48647218
329,Anguilla,AIA,18/6/2021,15198,9183,6015,0,15117,60.7461798,39.7896408
330,Anguilla,AIA,25/6/2021,15789,9264,6525,0,15117,61.2820004,43.16332606
331,Anguilla,AIA,2/7/2021,16460,9300,7160,0,15117,61.52014289,47.36389495
332,Anguilla,AIA,9/7/2021,16951,9321,7630,0,15117,61.65905934,50.47297744
333,Anguilla,AIA,16/7/2021,17807,9362,8445,0,15117,61.93027717,55.86425878
334,Anguilla,AIA,23/7/2021,18001,9398,8603,0,15117,62.16841966,56.9094397
335,Anguilla,AIA,30/7/2021,18193,9428,8765,0,15117,62.36687173,57.9810809
336,Anguilla,AIA,6/8/2021,18457,9492,8965,0,15117,62.79023616,59.30409473
337,Anguilla,AIA,20/8/2021,18458,9493,8965,0,15117,62.79685123,59.30409473
338,Anguilla,AIA,3/9/2021,18471,9493,8978,0,15117,62.79685123,59.39009063
339,Anguilla,AIA,10/9/2021,18481,9493,8988,0,15117,62.79685123,59.45624132
340,Anguilla,AIA,17/9/2021,18565,9498,9067,0,15117,62.82992657,59.97883178
341,Anguilla,AIA,24/9/2021,18584,9498,9086,0,15117,62.82992657,60.10451809
342,Anguilla,AIA,1/10/2021,18704,9548,9156,0,15117,63.16068003,60.56757293
343,Anguilla,AIA,29/11/2021,19730,9911,9156,0,15117,65.56195012,60.56757293
344,Anguilla,AIA,1/12/2021,19914,10038,9213,0,15117,66.4020639,60.94463187
345,Anguilla,AIA,8/12/2021,20284,10079,9223,1,15117,66.67328174,61.01078256
346,Anguilla,AIA,14/1/2022,21046,10157,9282,0,15117,67.18925713,61.40107164
347,Anguilla,AIA,21/1/2022,21256,10182,9318,0,15117,67.35463386,61.63921413
348,Anguilla,AIA,28/1/2022,21449,10193,9336,0,15117,67.42739962,61.75828537
349,Anguilla,AIA,2/2/2022,21612,10211,9351,0,15117,67.54647086,61.85751141
350,Anguilla,AIA,9/2/2022,21783,10218,9418,0,15117,67.59277634,62.30072104
351,Anguilla,AIA,11/2/2022,21783,10218,9418,0,15117,67.59277634,62.30072104
352,Anguilla,AIA,16/2/2022,21994,10230,9500,0,15117,67.67215717,62.84315671
353,Anguilla,AIA,18/2/2022,21994,10230,9500,0,15117,67.67215717,62.84315671
354,Anguilla,AIA,25/2/2022,22165,10370,9531,0,15117,68.59826685,63.04822385
355,Anguilla,AIA,2/3/2022,22377,10439,9549,0,15117,69.05470662,63.1672951
356,Anguilla,AIA,9/3/2022,22420,10439,9562,0,15117,69.05470662,63.253291
357,Anguilla,AIA,11/3/2022,22420,10439,9562,0,15117,69.05470662,63.253291
358,Anguilla,AIA,18/3/2022,22639,10547,9603,0,15117,69.76913409,63.52450883
359,Anguilla,AIA,23/3/2022,22714,10572,9624,0,15117,69.93451082,63.66342528
360,Anguilla,AIA,25/3/2022,22714,10572,9624,0,15117,69.93451082,63.66342528
361,Antigua and Barbuda,ATG,17/5/2021,34441,31860,2581,0,99162,32.12924306,2.602811561
362,Antigua and Barbuda,ATG,21/5/2021,39519,32469,7050,0,99162,32.7433896,7.109578266
363,Antigua and Barbuda,ATG,25/5/2021,42009,32759,9250,0,99162,33.03584034,9.328170065
364,Antigua and Barbuda,ATG,26/5/2021,44230,32876,11354,0,99162,33.15382909,11.44995059
365,Antigua and Barbuda,ATG,27/5/2021,45939,33024,12915,0,99162,33.30307981,13.02414231
366,Antigua and Barbuda,ATG,29/5/2021,48347,33214,15133,0,99162,33.49468546,15.26088623
367,Antigua and Barbuda,ATG,31/5/2021,50329,33463,16866,0,99162,33.74578972,17.00853149
368,Antigua and Barbuda,ATG,3/6/2021,51811,33632,18179,0,99162,33.91621791,18.33262742
369,Antigua and Barbuda,ATG,6/6/2021,55578,34084,21494,0,99162,34.37203768,21.67564188
370,Antigua and Barbuda,ATG,7/6/2021,57264,34368,22896,0,99162,34.65843771,23.08948993
371,Antigua and Barbuda,ATG,9/6/2021,58074,34644,23430,0,99162,34.93677013,23.62800266
372,Antigua and Barbuda,ATG,12/6/2021,58727,34883,23844,0,99162,35.17778988,24.0455013
373,Antigua and Barbuda,ATG,15/6/2021,59582,35257,24325,0,99162,35.55495049,24.53056614
374,Antigua and Barbuda,ATG,17/6/2021,62204,35611,26593,0,99162,35.91194207,26.8177326
375,Antigua and Barbuda,ATG,20/6/2021,62809,35768,27041,0,99162,36.07026885,27.26951857
376,Antigua and Barbuda,ATG,29/6/2021,63995,36432,27563,0,99162,36.7398802,27.79592989
377,Antigua and Barbuda,ATG,1/7/2021,64455,36583,27872,0,99162,36.89215627,28.1075412
378,Antigua and Barbuda,ATG,4/7/2021,64696,36692,28004,0,99162,37.00207741,28.2406567
379,Antigua and Barbuda,ATG,6/7/2021,64823,36749,28074,0,99162,37.05955911,28.31124826
380,Antigua and Barbuda,ATG,8/7/2021,65077,36826,28251,0,99162,37.13720982,28.48974406
381,Antigua and Barbuda,ATG,9/7/2021,65337,36908,28429,0,99162,37.21990279,28.6692483
382,Antigua and Barbuda,ATG,13/7/2021,65656,37045,28611,0,99162,37.35806055,28.85278635
383,Antigua and Barbuda,ATG,15/7/2021,65757,37092,28665,0,99162,37.40545774,28.90724269
384,Antigua and Barbuda,ATG,18/7/2021,66124,37316,28808,0,99162,37.63135072,29.05145116
385,Antigua and Barbuda,ATG,20/7/2021,66408,37448,28960,0,99162,37.76446623,29.20473569
386,Antigua and Barbuda,ATG,21/7/2021,66522,37498,29024,0,99162,37.81488877,29.26927654
387,Antigua and Barbuda,ATG,22/7/2021,67847,37555,30292,0,99162,37.87237046,30.54799217
388,Antigua and Barbuda,ATG,25/7/2021,68271,37841,30430,0,99162,38.1607874,30.68715839
389,Antigua and Barbuda,ATG,28/7/2021,68715,38067,30648,0,99162,38.38869728,30.90700067
390,Antigua and Barbuda,ATG,29/7/2021,68850,38146,30704,0,99162,38.4683649,30.96347391
391,Antigua and Barbuda,ATG,2/8/2021,69290,38362,30928,0,99162,38.68619027,31.18936689
392,Antigua and Barbuda,ATG,4/8/2021,69518,38462,31056,0,99162,38.78703536,31.3184486
393,Antigua and Barbuda,ATG,7/8/2021,69903,38605,31298,0,99162,38.93124382,31.5624937
394,Antigua and Barbuda,ATG,10/8/2021,70019,38605,31414,0,99162,38.93124382,31.67947399
395,Antigua and Barbuda,ATG,14/8/2021,71065,39039,32026,0,99162,39.36891148,32.29664589
396,Antigua and Barbuda,ATG,16/8/2021,71434,39186,32248,0,99162,39.51715375,32.52052197
397,Antigua and Barbuda,ATG,19/8/2021,71600,39230,32370,0,99162,39.56152558,32.64355297
398,Antigua and Barbuda,ATG,22/8/2021,72282,39466,32816,0,99162,39.79951998,33.09332204
399,Antigua and Barbuda,ATG,24/8/2021,72902,39808,33094,0,99162,40.14441016,33.37367137
400,Antigua and Barbuda,ATG,28/8/2021,73700,40309,33391,0,99162,40.64964402,33.67318126
401,Antigua and Barbuda,ATG,30/8/2021,74637,40795,33842,1,99162,41.13975111,34.12799258
402,Antigua and Barbuda,ATG,31/8/2021,75069,41061,34008,0,99162,41.40799903,34.29539541
403,Antigua and Barbuda,ATG,7/9/2021,77997,42938,35059,0,99162,43.30086122,35.35527722
404,Antigua and Barbuda,ATG,10/9/2021,79390,43681,35709,0,99162,44.05014017,36.01077025
405,Antigua and Barbuda,ATG,13/9/2021,79922,43949,35973,0,99162,44.32040499,36.27700127
406,Antigua and Barbuda,ATG,17/9/2021,81915,45099,36816,0,99162,45.48012343,37.12712531
407,Antigua and Barbuda,ATG,24/9/2021,89252,48580,40672,2,99162,48.99054073,41.01571166
408,Antigua and Barbuda,ATG,28/9/2021,93318,51148,42170,0,99162,51.58024243,42.52637099
409,Antigua and Barbuda,ATG,2/10/2021,96160,53171,42989,2,99162,53.62033844,43.35229221
410,Antigua and Barbuda,ATG,4/10/2021,97384,53736,43648,1,99162,54.19011315,44.0168613
411,Antigua and Barbuda,ATG,6/10/2021,97831,53958,43873,0,99162,54.41398923,44.24376273
412,Antigua and Barbuda,ATG,9/10/2021,98840,54435,44405,1,99162,54.89502027,44.78025857
413,Antigua and Barbuda,ATG,13/10/2021,99846,54758,45088,0,99162,55.22074988,45.46903048
414,Antigua and Barbuda,ATG,16/10/2021,101390,55103,46287,0,99162,55.56866542,46.67816301
415,Antigua and Barbuda,ATG,19/10/2021,102834,55536,47298,0,99162,56.00532462,47.69770678
416,Antigua and Barbuda,ATG,23/10/2021,104500,55703,48797,0,99162,56.17373591,49.20937456
417,Antigua and Barbuda,ATG,26/10/2021,105502,55942,49560,0,99162,56.41475565,49.97882253
418,Antigua and Barbuda,ATG,30/10/2021,106387,56269,50118,0,99162,56.74451907,50.54153809
419,Antigua and Barbuda,ATG,5/11/2021,108001,57058,50943,2,99162,57.54018677,51.37351001
420,Antigua and Barbuda,ATG,8/11/2021,111186,58497,52689,1,99162,58.99134749,53.13426514
421,Antigua and Barbuda,ATG,16/11/2021,115487,60789,54698,0,99162,61.30271677,55.16024283
422,Antigua and Barbuda,ATG,21/11/2021,116527,61097,55430,0,99162,61.61331962,55.89842883
423,Antigua and Barbuda,ATG,23/11/2021,117072,61271,55801,0,99162,61.78879006,56.27256409
424,Antigua and Barbuda,ATG,26/11/2021,117637,61418,56219,0,99162,61.93703233,56.69409653
425,Antigua and Barbuda,ATG,5/12/2021,118765,61420,57345,0,99162,61.93904923,57.82961215
426,Antigua and Barbuda,ATG,10/12/2021,119809,61921,57888,0,99162,62.44428309,58.37720094
427,Antigua and Barbuda,ATG,19/12/2021,120657,62154,58503,0,99162,62.67925213,58.9973982
428,Antigua and Barbuda,ATG,25/12/2021,120786,62283,58503,0,99162,62.80934229,58.9973982
429,Antigua and Barbuda,ATG,29/12/2021,121146,62283,58863,1,99162,62.80934229,59.36044049
430,Antigua and Barbuda,ATG,6/1/2022,121415,62361,59054,0,99162,62.88800145,59.5530546
431,Antigua and Barbuda,ATG,13/1/2022,122215,62743,59472,0,99162,63.27322966,59.97458704
432,Antigua and Barbuda,ATG,26/1/2022,123555,63197,60358,0,99162,63.73106634,60.86807446
433,Antigua and Barbuda,ATG,5/2/2022,123736,63244,60492,0,99162,63.77846352,61.00320687
434,Antigua and Barbuda,ATG,17/2/2022,124455,63492,60963,0,99162,64.02855933,61.47818721
435,Antigua and Barbuda,ATG,28/2/2022,124726,63582,61144,0,99162,64.1193199,61.66071681
436,Antigua and Barbuda,ATG,1/3/2022,125031,63704,61327,0,99162,64.2423509,61.84526331
437,Antigua and Barbuda,ATG,14/3/2022,125386,63836,61550,0,99162,64.37546641,62.07014784
438,Argentina,ARG,29/12/2020,20487,20482,5,191,45847428,0.044674262,1.09057E-05
439,Argentina,ARG,30/12/2020,40589,40579,10,212,45847428,0.088508782,2.18115E-05
440,Argentina,ARG,31/12/2020,43394,43384,10,113,45847428,0.0946269,2.18115E-05
441,Argentina,ARG,1/1/2021,43521,43511,10,66,45847428,0.094903906,2.18115E-05
442,Argentina,ARG,2/1/2021,46833,46821,12,148,45847428,0.102123504,2.61738E-05
443,Argentina,ARG,3/1/2021,47275,47261,13,125,45847428,0.103083209,2.83549E-05
444,Argentina,ARG,4/1/2021,57735,57715,17,261,45847428,0.125884924,3.70795E-05
445,Argentina,ARG,5/1/2021,68458,68435,20,248,45847428,0.149266825,4.36229E-05
446,Argentina,ARG,6/1/2021,78567,78544,20,233,45847428,0.171316044,4.36229E-05
447,Argentina,ARG,7/1/2021,96788,96763,22,245,45847428,0.211054369,4.79852E-05
448,Argentina,ARG,8/1/2021,124669,124638,28,203,45847428,0.271853854,6.10721E-05
449,Argentina,ARG,9/1/2021,134878,134846,29,113,45847428,0.294119007,6.32533E-05
450,Argentina,ARG,10/1/2021,136053,136019,29,112,45847428,0.296677493,6.32533E-05
451,Argentina,ARG,11/1/2021,155877,155838,33,251,45847428,0.339905654,7.19779E-05
452,Argentina,ARG,12/1/2021,175263,175208,42,227,45847428,0.38215448,9.16082E-05
453,Argentina,ARG,13/1/2021,192029,191973,43,211,45847428,0.418721417,9.37893E-05
454,Argentina,ARG,14/1/2021,208675,208618,43,228,45847428,0.455026616,9.37893E-05
455,Argentina,ARG,15/1/2021,226110,226047,49,175,45847428,0.493041834,0.000106876
456,Argentina,ARG,16/1/2021,231993,231929,50,124,45847428,0.505871344,0.000109057
457,Argentina,ARG,17/1/2021,233054,232986,53,84,45847428,0.508176816,0.000115601
458,Argentina,ARG,18/1/2021,242885,242806,57,229,45847428,0.529595684,0.000124325
459,Argentina,ARG,19/1/2021,256132,250622,5487,227,45847428,0.546643533,0.011967956
460,Argentina,ARG,20/1/2021,275552,256530,18999,167,45847428,0.559529752,0.04143962
461,Argentina,ARG,21/1/2021,289666,261327,28316,221,45847428,0.569992716,0.061761371
462,Argentina,ARG,22/1/2021,298880,266346,32510,202,45847428,0.580939895,0.070909103
463,Argentina,ARG,23/1/2021,302824,267458,35341,128,45847428,0.583365331,0.077083932
464,Argentina,ARG,24/1/2021,303127,267549,35553,86,45847428,0.583563815,0.077546335
465,Argentina,ARG,25/1/2021,317336,274671,42640,241,45847428,0.599097947,0.093004127
466,Argentina,ARG,26/1/2021,330141,279989,50127,188,45847428,0.610697289,0.109334377
467,Argentina,ARG,27/1/2021,340245,284079,56141,181,45847428,0.619618182,0.122451798
468,Argentina,ARG,28/1/2021,356295,285523,70746,179,45847428,0.622767759,0.154307456
469,Argentina,ARG,29/1/2021,379788,286984,92778,168,45847428,0.625954416,0.202362497
470,Argentina,ARG,30/1/2021,389100,287186,101888,103,45847428,0.626395007,0.22223275
471,Argentina,ARG,31/1/2021,389724,287195,102503,71,45847428,0.626414638,0.223574156
472,Argentina,ARG,1/2/2021,409245,289468,119750,180,45847428,0.631372386,0.261192405
473,Argentina,ARG,2/2/2021,433116,295110,137978,167,45847428,0.64367842,0.300950361
474,Argentina,ARG,3/2/2021,459724,305517,154179,131,45847428,0.666377621,0.33628713
475,Argentina,ARG,4/2/2021,487837,315831,171978,172,45847428,0.688873976,0.375109374
476,Argentina,ARG,5/2/2021,520859,329715,191119,147,45847428,0.719157027,0.416858717
477,Argentina,ARG,6/2/2021,531783,332790,198968,84,45847428,0.725864055,0.433978543
478,Argentina,ARG,7/2/2021,533166,333361,199780,67,45847428,0.72710949,0.435749635
479,Argentina,ARG,8/2/2021,556582,349825,206732,181,45847428,0.763019902,0.450912972
480,Argentina,ARG,9/2/2021,576778,364091,212662,135,45847428,0.794136151,0.463847176
481,Argentina,ARG,10/2/2021,592397,375098,217274,145,45847428,0.818144041,0.473906628
482,Argentina,ARG,11/2/2021,610246,379765,230456,139,45847428,0.828323456,0.502658513
483,Argentina,ARG,12/2/2021,626074,384023,242026,149,45847428,0.837610782,0.527894389
484,Argentina,ARG,13/2/2021,629111,384387,244699,123,45847428,0.838404719,0.533724596
485,Argentina,ARG,14/2/2021,629263,384411,244827,63,45847428,0.838457067,0.534003783
486,Argentina,ARG,15/2/2021,630578,385491,245062,87,45847428,0.840812706,0.534516353
487,Argentina,ARG,16/2/2021,631889,386528,245336,96,45847428,0.843074556,0.535113987
488,Argentina,ARG,17/2/2021,656276,406169,250082,175,45847428,0.885914473,0.545465713
489,Argentina,ARG,18/2/2021,720083,458426,261632,141,45847428,0.999894694,0.570657966
490,Argentina,ARG,19/2/2021,787950,518750,269174,147,45847428,1.131470232,0.58710818
491,Argentina,ARG,20/2/2021,820564,549822,270716,80,45847428,1.199242845,0.590471509
492,Argentina,ARG,21/2/2021,840738,569960,270752,71,45847428,1.243166792,0.59055003
493,Argentina,ARG,22/2/2021,908273,635773,272474,165,45847428,1.386714648,0.594305966
494,Argentina,ARG,23/2/2021,995195,718583,276586,137,45847428,1.567335468,0.603274845
495,Argentina,ARG,24/2/2021,1088962,805888,283046,135,45847428,1.757760544,0.617365057
496,Argentina,ARG,25/2/2021,1168375,873869,294477,130,45847428,1.906037128,0.642297753
497,Argentina,ARG,26/2/2021,1250025,944508,305488,130,45847428,2.060111202,0.666314368
498,Argentina,ARG,27/2/2021,1267903,960377,307497,81,45847428,2.094723831,0.670696293
499,Argentina,ARG,28/2/2021,1274023,966182,307812,53,45847428,2.107385391,0.671383354
500,Argentina,ARG,1/3/2021,1348557,1033388,315140,206,45847428,2.253971586,0.687366803
501,Argentina,ARG,2/3/2021,1424138,1101769,322340,162,45847428,2.403120629,0.703071064
502,Argentina,ARG,3/3/2021,1495568,1166026,329513,142,45847428,2.543274619,0.718716435
503,Argentina,ARG,4/3/2021,1607614,1264452,343132,125,45847428,2.757956237,0.748421482
504,Argentina,ARG,5/3/2021,1719333,1363345,355958,120,45847428,2.97365645,0.776396879
505,Argentina,ARG,6/3/2021,1774262,1414487,359745,85,45847428,3.085204692,0.784656884
506,Argentina,ARG,7/3/2021,1786063,1426207,359826,44,45847428,3.11076774,0.784833557
507,Argentina,ARG,8/3/2021,1888525,1526178,362317,166,45847428,3.328819231,0.790266795
508,Argentina,ARG,9/3/2021,2004299,1639637,364632,173,45847428,3.576290037,0.795316152
509,Argentina,ARG,10/3/2021,2168232,1797246,370956,157,45847428,3.920058504,0.809109728
510,Argentina,ARG,11/3/2021,2355014,1951253,403730,162,45847428,4.255970477,0.880594654
511,Argentina,ARG,12/3/2021,2516620,2069314,447275,149,45847428,4.513478924,0.975572719
512,Argentina,ARG,13/3/2021,2562993,2088421,474541,93,45847428,4.555154108,1.035043885
513,Argentina,ARG,14/3/2021,2572161,2096350,475780,77,45847428,4.572448426,1.037746327
514,Argentina,ARG,15/3/2021,2709711,2205322,504357,197,45847428,4.810132424,1.100076977
515,Argentina,ARG,16/3/2021,2843390,2316903,526455,152,45847428,5.053507036,1.148275973
516,Argentina,ARG,17/3/2021,2982915,2438235,544648,169,45847428,5.318150017,1.187957588
517,Argentina,ARG,18/3/2021,3121825,2533753,588039,162,45847428,5.526488858,1.282599757
518,Argentina,ARG,19/3/2021,3247967,2623836,624098,151,45847428,5.722973162,1.361249752
519,Argentina,ARG,20/3/2021,3298824,2661912,636879,90,45847428,5.806022532,1.389126997
520,Argentina,ARG,21/3/2021,3318448,2680220,638194,73,45847428,5.845954979,1.391995206
521,Argentina,ARG,22/3/2021,3401463,2750466,650962,187,45847428,5.999171862,1.419844097
522,Argentina,ARG,23/3/2021,3507886,2844381,663470,220,45847428,6.204014323,1.447125889
523,Argentina,ARG,24/3/2021,3545338,2880593,664710,137,45847428,6.282998034,1.449830512
524,Argentina,ARG,25/3/2021,3648499,2968357,680107,232,45847428,6.474424258,1.483413639
525,Argentina,ARG,26/3/2021,3742033,3051513,690485,207,45847428,6.655799754,1.506049587
526,Argentina,ARG,27/3/2021,3797100,3103436,693629,173,45847428,6.769051472,1.512907114
527,Argentina,ARG,28/3/2021,3817910,3124191,693684,103,45847428,6.814321187,1.513027078
528,Argentina,ARG,29/3/2021,3938071,3239572,698462,286,45847428,7.065984159,1.5234486
529,Argentina,ARG,30/3/2021,4101044,3397244,703762,281,45847428,7.409890038,1.535008681
530,Argentina,ARG,31/3/2021,4275940,3567283,708619,260,45847428,7.780770167,1.545602514
531,Argentina,ARG,1/4/2021,4393062,3682297,710727,234,45847428,8.031632658,1.550200373
532,Argentina,ARG,2/4/2021,4461200,3749423,711739,153,45847428,8.178044361,1.552407694
533,Argentina,ARG,3/4/2021,4535683,3823371,712274,261,45847428,8.339335851,1.553574608
534,Argentina,ARG,4/4/2021,4584150,3871743,712369,179,45847428,8.444842315,1.553781817
535,Argentina,ARG,5/4/2021,4750098,4028088,721971,430,45847428,8.785853811,1.574725195
536,Argentina,ARG,6/4/2021,4944030,4213937,730054,433,45847428,9.19121788,1.59235541
537,Argentina,ARG,7/4/2021,5182323,4445745,736539,408,45847428,9.696825305,1.606500151
538,Argentina,ARG,8/4/2021,5418184,4676704,741440,397,45847428,10.20058094,1.617189954
539,Argentina,ARG,9/4/2021,5658525,4904886,753597,378,45847428,10.69827952,1.643706164
540,Argentina,ARG,10/4/2021,5751448,4992469,758936,320,45847428,10.88931096,1.65535131
